Sp	Elements	Xtal	Position	Bg1	Bg2	Slope	Bias	Gain	Dtime	Blin	Wind	Mode																																													
38 / 21 . 				0.136142	0.005716	0.004556	0.092966	0.293945	0.005514	0.035841						0.574681				51.33232	1.278105	0.887458	10.20866	30.20433	0.694416	5.394694						100				0.010801	0.010441	0.120042	0.374052	0.009197	0.050149						0.57468	9481.7	5856.7	945	 	 	WHT01_olivine_profile_6	25636.6	0.126245	508	"Saturday, February 12, 2022 7:25:43 AM"
38 / 22 . 				0.133416	0.00599	0.003641	0.092991	0.2915	0.005757	0.032607						0.565901				51.25236	1.364635	0.722473	10.40379	30.51766	0.738698	5.000375						100				0.011319	0.008342	0.120073	0.370941	0.009603	0.045623						0.565901	9484.3	5852.7	945	 	 	WHT01_olivine_profile_6	25640.8	0.124654	509	"Saturday, February 12, 2022 7:29:13 AM"
38 / 23 . 				0.139726	0.005018	0.005874	0.095176	0.293634	0.006365	0.03929						0.585082				51.50487	1.096831	1.118403	10.21744	29.49728	0.783709	5.781477						100				0.009481	0.013459	0.122894	0.373656	0.010617	0.054974						0.585082	9486.9	5848.8	945	 	 	WHT01_olivine_profile_6	25645.01	0.127981	510	"Saturday, February 12, 2022 7:32:43 AM"
38 / 24 . 				0.135456	0.005377	0.004916	0.097279	0.300173	0.004825	0.027471						0.575496				51.32906	1.208268	0.962203	10.73563	30.99857	0.610677	4.155591						99.99999				0.01016	0.011264	0.12561	0.381977	0.008048	0.038438						0.575496	9489.5	5844.8	945	 	 	WHT01_olivine_profile_6	25649.21	0.127197	511	"Saturday, February 12, 2022 7:36:13 AM"
38 / 25 . 				0.134649	0.004751	0.004504	0.094774	0.295623	0.005312	0.032295						0.571907				51.27036	1.072664	0.885857	10.50987	30.67667	0.6756	4.908978						100				0.008976	0.01032	0.122376	0.376188	0.00886	0.045187						0.571907	9492.1	5840.8	945	 	 	WHT01_olivine_profile_6	25653.41	0.126161	512	"Saturday, February 12, 2022 7:39:43 AM"
38 / 26 . 				0.14145	0.005659	0.005432	0.096029	0.298745	0.006575	0.039145						0.593034				51.47057	1.221103	1.020947	10.17661	29.62536	0.799171	5.686242						100				0.010693	0.012446	0.123996	0.38016	0.010968	0.054772						0.593034	9494.7	5836.9	945	 	 	WHT01_olivine_profile_6	25657.61	0.129798	513	"Saturday, February 12, 2022 7:43:13 AM"
38 / 27 . 				0.137043	0.005504	0.003846	0.096299	0.29	0.007833	0.037249						0.577773				51.35434	1.222995	0.744512	10.50961	29.61593	0.980408	5.572221						100				0.010399	0.008813	0.124344	0.369033	0.013065	0.052119						0.577773	9497.2	5832.9	945	 	 	WHT01_olivine_profile_6	25661.82	0.126704	514	"Saturday, February 12, 2022 7:46:43 AM"
38 / 28 . 				0.137807	0.00558	0.004695	0.096094	0.296832	0.004338	0.037582						0.582927				51.25357	1.230648	0.901954	10.40865	30.08639	0.538899	5.579895						100				0.010543	0.010757	0.12408	0.377726	0.007236	0.052585						0.582927	9499.8	5828.9	945	 	 	WHT01_olivine_profile_6	25666.02	0.128061	515	"Saturday, February 12, 2022 7:50:14 AM"
38 / 29 . 				0.133798	0.004353	0.004796	0.09092	0.29284	0.005156	0.035078						0.56694				51.28967	0.98943	0.9496	10.15046	30.59266	0.66023	5.36795						99.99999				0.008224	0.010989	0.117399	0.372646	0.008601	0.049081						0.56694	9502.4	5825	945	 	 	WHT01_olivine_profile_6	25670.22	0.124864	516	"Saturday, February 12, 2022 7:53:45 AM"
38 / 30 . 				0.133714	0.005066	0.003886	0.094278	0.291289	0.005126	0.034881						0.568239				51.19164	1.150109	0.76847	10.51184	30.39159	0.65551	5.330846						100				0.009572	0.008904	0.121735	0.370673	0.00855	0.048805						0.568239	9505	5821	945	 	 	WHT01_olivine_profile_6	25674.43	0.125173	517	"Saturday, February 12, 2022 7:57:15 AM"
39 / 1 . 	2.345055	26.67609	2.628648	46.42199	10.77185	0.00001	0.076512	0.008992	0.593543	6.650249	2.602612	0.758781	0.022783	0.002145	0.013946	99.57322	2.049651	20.17728	0.999897	61.63507	8.480984	0.000007	0.029585	0.003254	0.263232	3.524786	2.404898	0.412269	0.009308	0.001421	0.008357	99.99999	3.8888	57.07013	3.381744	20.35335	0.000023	0.098795	0.011443	0.990063	9.30503	3.508266	0.914037	0.0333	0.004286	0.013946	99.57322	9408	5958	945	 	 	WHT01_glass_107	25528.57	11.73452	518	"Saturday, February 12, 2022 8:00:52 AM"
40 / 1 . 	3.803669	23.35468	6.780833	42.4612	8.925875	0.297251	0.110211	0.014307	1.620104	4.917771						92.28589	3.671502	19.5087	2.848524	62.26022	7.761055	0.225147	0.047064	0.005717	0.793495	2.878573						99.99999	6.307618	49.96438	8.723515	16.86538	0.681124	0.142308	0.018206	2.702425	6.880946						92.2859	-18342	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36303.71	11.46249	519	"Saturday, February 12, 2022 8:08:49 AM"
40 / 2 . 	25.53815	18.95198	13.11555	42.50506	0.123378	0.00679	0.206585	0.217287	0.033912	0.205036						100.9037	22.66945	14.5586	5.066802	57.31515	0.098655	0.00473	0.081129	0.079849	0.015275	0.11037						100	42.34987	40.54537	16.87311	0.233122	0.01556	0.26675	0.276503	0.056568	0.286887						100.9037	-18337	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36300.23	12.70632	520	"Saturday, February 12, 2022 8:10:05 AM"
40 / 3 . 	26.29462	18.90986	11.62449	42.4044	0.010646	0.004037	0.180841	0.302827	0.015856	0.146431						99.894	23.38374	14.55288	4.499009	57.28427	0.008528	0.002817	0.071148	0.111487	0.007155	0.078968						100	43.60432	40.45526	14.95486	0.020115	0.00925	0.233508	0.385355	0.026449	0.204887						99.89399	-18332	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36296.76	12.38222	521	"Saturday, February 12, 2022 8:10:55 AM"
40 / 4 . 	26.87475	19.06958	11.1437	42.82213	0.010996	0.007232	0.160527	0.333376	0.014449	0.110587						100.5473	23.66235	14.53008	4.270105	57.27419	0.008721	0.004996	0.062529	0.121515	0.006455	0.059045						99.99998	44.56635	40.79697	14.33632	0.020777	0.016571	0.207278	0.424229	0.024102	0.154733						100.5473	-18327	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36293.28	12.37913	522	"Saturday, February 12, 2022 8:11:44 AM"
40 / 5 . 	27.49522	19.15896	10.54358	43.15038	0.010946	0.006885	0.148371	0.33085	0.013596	0.098521						100.9573	24.01397	14.48078	4.007656	57.24909	0.008612	0.004719	0.057329	0.119625	0.006025	0.05218						99.99999	45.59528	40.98817	13.56427	0.020682	0.015777	0.191581	0.421014	0.022679	0.137851						100.9573	-18322	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36289.8	12.32992	523	"Saturday, February 12, 2022 8:12:34 AM"
40 / 6 . 	28.23496	19.43186	9.421852	43.60344	0.009052	0.009039	0.132215	0.305054	0.008676	0.074613						101.2308	24.4167	14.54212	3.545944	57.27932	0.007052	0.006134	0.050583	0.109209	0.003807	0.039128						100	46.82198	41.572	12.12117	0.017104	0.020712	0.170721	0.388189	0.014471	0.104399						101.2308	-18317	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36286.32	12.18444	524	"Saturday, February 12, 2022 8:13:24 AM"
40 / 7 . 	28.77783	19.27948	8.559137	43.52805	0.00654	0.013011	0.123926	0.294897	0.008731	0.050225						100.6418	24.90786	14.44066	3.224068	57.23016	0.005099	0.008837	0.047453	0.105666	0.003835	0.026361						100	47.72223	41.24601	11.0113	0.012357	0.029814	0.160018	0.375264	0.014564	0.070275						100.6418	-18312	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36282.84	11.98841	525	"Saturday, February 12, 2022 8:14:14 AM"
40 / 8 . 	29.09295	19.39889	8.136922	43.74498	0.005276	0.014735	0.113212	0.296752	0.007645	0.041809						100.8532	25.06027	14.46066	3.050379	57.24049	0.004094	0.00996	0.043143	0.105822	0.003341	0.021839						99.99999	48.24479	41.50146	10.46812	0.00997	0.033764	0.146183	0.377624	0.012752	0.058499						100.8532	-18307	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36279.37	11.94653	526	"Saturday, February 12, 2022 8:15:04 AM"
40 / 9 . 	29.22261	19.42855	8.091352	43.84799	0.004815	0.012616	0.112228	0.293923	0.007964	0.044077						101.0661	25.10927	14.44671	3.025742	57.2324	0.003726	0.008506	0.042662	0.104552	0.003472	0.022966						100	48.4598	41.56493	10.40949	0.009097	0.028909	0.144913	0.374025	0.013285	0.061672						101.0661	-18302	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36275.89	11.96174	527	"Saturday, February 12, 2022 8:15:54 AM"
40 / 10 . 	29.27439	19.53062	7.838837	43.92479	0.006166	0.012736	0.109255	0.29108	0.008407	0.040937						101.0372	25.12267	14.50466	2.927692	57.26178	0.004766	0.008576	0.04148	0.103413	0.003661	0.021304						100	48.54567	41.7833	10.08463	0.01165	0.029183	0.141074	0.370406	0.014024	0.057279						101.0372	-18297	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36272.42	11.92086	528	"Saturday, February 12, 2022 8:16:45 AM"
40 / 11 . 	29.35912	19.42261	7.976789	43.89382	0.004462	0.009598	0.114374	0.302092	0.007598	0.03699						101.1274	25.19446	14.42391	2.979105	57.21931	0.003449	0.006463	0.043422	0.107321	0.003308	0.019249						99.99999	48.68617	41.55221	10.26211	0.00843	0.021993	0.147684	0.384419	0.012673	0.051756						101.1274	-18292	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36268.94	11.952	529	"Saturday, February 12, 2022 8:17:35 AM"
40 / 12 . 	29.33037	19.47342	7.935998	43.919	0.004149	0.009393	0.113596	0.296307	0.008723	0.035684						101.1266	25.1628	14.45764	2.96305	57.23626	0.003206	0.006324	0.043115	0.105237	0.003797	0.018564						99.99999	48.6385	41.66093	10.20963	0.007839	0.021524	0.146679	0.377059	0.014551	0.049929						101.1266	-18287	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36265.46	11.94517	530	"Saturday, February 12, 2022 8:18:24 AM"
40 / 13 . 	29.34793	19.38673	7.917162	43.83349	0.004651	0.014193	0.112335	0.301089	0.006835	0.037656						100.9621	25.21891	14.41673	2.960835	57.21793	0.0036	0.00957	0.042706	0.107109	0.00298	0.019622						100	48.66763	41.47546	10.1854	0.008787	0.032522	0.14505	0.383143	0.011401	0.052688						100.9621	-18282	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36261.99	11.92519	531	"Saturday, February 12, 2022 8:19:14 AM"
40 / 14 . 	29.36283	19.44637	7.803493	43.87395	0.006477	0.009894	0.116944	0.29132	0.00724	0.038262						100.9568	25.21539	14.45173	2.916437	57.23369	0.00501	0.006667	0.044429	0.103567	0.003155	0.019925						100	48.69233	41.60305	10.03916	0.012238	0.022672	0.151003	0.370713	0.012076	0.053537						100.9568	-18277	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36258.51	11.90723	532	"Saturday, February 12, 2022 8:20:05 AM"
40 / 15 . 	29.32254	19.46918	7.824103	43.87896	0.004422	0.008123	0.115543	0.306909	0.007627	0.03736						100.9748	25.18117	14.4689	2.924183	57.24107	0.003421	0.005474	0.043897	0.109111	0.003323	0.019456						100	48.62552	41.65186	10.06568	0.008356	0.018614	0.149193	0.390549	0.012722	0.052274						100.9748	-18272	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36255.04	11.91474	533	"Saturday, February 12, 2022 8:20:56 AM"
40 / 16 . 	29.20797	19.48537	7.912754	43.84692	0.005346	0.009672	0.110772	0.299437	0.007988	0.037147						100.9234	25.1073	14.49508	2.960207	57.25521	0.004139	0.006524	0.042126	0.106558	0.003484	0.019364						100	48.43553	41.68649	10.17973	0.010101	0.022162	0.143033	0.381041	0.013325	0.051975						100.9234	-18267	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36251.57	11.92085	534	"Saturday, February 12, 2022 8:21:45 AM"
40 / 17 . 	29.34954	19.44034	7.879059	43.88515	0.004471	0.012164	0.115816	0.307408	0.00692	0.038719						101.0396	25.19583	14.44258	2.943727	57.2298	0.003458	0.008194	0.043986	0.109251	0.003014	0.020157						100	48.67029	41.59015	10.13638	0.008449	0.027872	0.149546	0.391184	0.011543	0.054176						101.0396	-18259.3	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36246.24	11.92966	535	"Saturday, February 12, 2022 8:22:36 AM"
40 / 18 . 	29.42083	19.43869	8.005645	43.96107	0.004733	0.009782	0.114955	0.298682	0.007205	0.038417						101.3	25.20626	14.41233	2.985009	57.21357	0.003653	0.006577	0.043572	0.105937	0.003132	0.019959						99.99999	48.78851	41.58663	10.29923	0.008944	0.022416	0.148434	0.38008	0.012018	0.053753						101.3	-18251.7	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36240.91	11.97399	536	"Saturday, February 12, 2022 8:23:26 AM"
40 / 19 . 	29.3145	19.48194	8.029905	43.99639	0.050281	0.009095	0.113537	0.304403	0.01782	0.041485						101.3594	25.10553	14.43885	2.992907	57.23758	0.03879	0.006112	0.043018	0.107924	0.007744	0.021545						99.99999	48.61219	41.67915	10.33044	0.095006	0.020841	0.146603	0.38736	0.029724	0.058046						101.3593	-18244	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36235.59	11.98643	537	"Saturday, February 12, 2022 8:24:15 AM"
40 / 20 . 	29.41214	19.35492	7.889229	43.82739	0.005573	0.010823	0.114082	0.294067	0.007147	0.039183						100.9546	25.27139	14.39154	2.950074	57.20388	0.004313	0.007297	0.043365	0.1046	0.003116	0.020416						100	48.7741	41.4074	10.14946	0.01053	0.024799	0.147307	0.374208	0.011921	0.054825						100.9546	-18236.3	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36230.27	11.91915	538	"Saturday, February 12, 2022 8:25:06 AM"
40 / 21 . 	29.40248	19.43809	7.965132	43.93805	0.008888	0.00873	0.10989	0.301008	0.008481	0.035927						101.2167	25.20581	14.42061	2.971703	57.21827	0.006864	0.005873	0.041677	0.106826	0.003689	0.018677						100	48.75809	41.58533	10.24711	0.016794	0.020005	0.141894	0.383041	0.014146	0.050268						101.2167	-18228.7	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36224.94	11.95888	539	"Saturday, February 12, 2022 8:25:56 AM"
40 / 22 . 	29.45948	19.44435	7.987028	43.98762	0.006337	0.006778	0.112099	0.302241	0.007326	0.043994						101.3573	25.22241	14.40683	2.976066	57.20964	0.004887	0.004554	0.042461	0.107127	0.003182	0.022841						100	48.8526	41.59874	10.27528	0.011974	0.015532	0.144746	0.384609	0.01222	0.061556						101.3572	-18221	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36219.62	11.97789	540	"Saturday, February 12, 2022 8:26:46 AM"
40 / 23 . 	29.40374	19.42979	7.868463	43.9062	0.012839	0.011158	0.111422	0.299992	0.006146	0.033959						101.0837	25.22701	14.42596	2.937981	57.22243	0.009922	0.007512	0.042292	0.106551	0.002676	0.017668						100	48.76017	41.56757	10.12275	0.024259	0.025568	0.143872	0.381747	0.010252	0.047515						101.0837	-18213.3	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36214.3	11.93026	541	"Saturday, February 12, 2022 8:27:37 AM"
40 / 24 . 	29.42515	19.40588	7.991671	43.92162	0.004084	0.007858	0.117171	0.306252	0.007562	0.036422						101.2237	25.22923	14.39899	2.982075	57.20589	0.003154	0.005287	0.044446	0.108705	0.00329	0.018937						100	48.79568	41.51643	10.28125	0.007717	0.018005	0.151296	0.389713	0.012614	0.050962						101.2237	-18205.7	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36208.98	11.96511	542	"Saturday, February 12, 2022 8:28:27 AM"
40 / 25 . 	29.46726	19.38206	7.943122	43.9142	0.004489	0.01273	0.110643	0.306933	0.007797	0.038495						101.1877	25.26705	14.38229	2.964161	57.20013	0.003467	0.008566	0.041972	0.108954	0.003392	0.020016						99.99999	48.86551	41.46547	10.21879	0.008482	0.02917	0.142866	0.39058	0.013005	0.053862						101.1877	-18198	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36203.66	11.95342	543	"Saturday, February 12, 2022 8:29:17 AM"
41 / 1 . 				11.52189	9.101978	0.274852	0.11041	0.014123	1.64878	4.842947						27.51498				58.84113	27.56417	0.725071	0.164215	0.019655	2.812568	9.873197						100				17.19813	0.629798	0.142566	0.017972	2.750257	6.776252						27.51498	-18342	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36303.71	3.509114	544	"Saturday, February 12, 2022 8:30:16 AM"
41 / 2 . 				0.326626	0.121211	0.005946	0.196958	0.208355	0.032296	0.188907						1.0803				54.26421	11.94146	0.510299	9.529761	9.433473	1.792245	12.52855						100				0.229028	0.013625	0.25432	0.265136	0.053872	0.264319						1.0803	-18337	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36300.23	0.195245	545	"Saturday, February 12, 2022 8:34:14 AM"
41 / 3 . 				0.201761	0.011084	0.003498	0.162138	0.287308	0.014501	0.130708						0.810997				51.38026	1.67378	0.460099	12.02512	19.93945	1.233487	13.2878						100				0.020943	0.008014	0.209358	0.365606	0.024188	0.182887						0.810997	-18332	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36296.76	0.168419	546	"Saturday, February 12, 2022 8:37:45 AM"
41 / 4 . 				0.194303	0.011677	0.006341	0.14093	0.317469	0.013088	0.098754						0.782562				51.69572	1.842229	0.871452	10.92	23.01878	1.163153	10.48867						99.99999				0.022063	0.014529	0.181974	0.403987	0.021832	0.138177						0.782562	-18327	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36293.28	0.164767	547	"Saturday, February 12, 2022 8:41:16 AM"
41 / 5 . 				0.185075	0.011685	0.006053	0.129238	0.315337	0.01227	0.087904						0.747562				51.71186	1.936039	0.873678	10.51663	24.01176	1.145168	9.804873						100				0.022078	0.01387	0.166876	0.401275	0.020467	0.122995						0.747562	-18322	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36289.8	0.158117	548	"Saturday, February 12, 2022 8:44:47 AM"
41 / 6 . 				0.163029	0.009738	0.007967	0.11385	0.290659	0.007761	0.066442						0.659446				51.85323	1.836743	1.309038	10.54609	25.19424	0.824539	8.436112						100				0.018401	0.018257	0.147008	0.36987	0.012946	0.092965						0.659446	-18317	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36286.32	0.140346	549	"Saturday, February 12, 2022 8:48:17 AM"
41 / 7 . 				0.151402	0.007078	0.011514	0.105389	0.280932	0.007732	0.044631						0.608679				52.35184	1.451279	2.056677	10.61312	26.47332	0.893031	6.160725						99.99998				0.013373	0.026384	0.136083	0.357493	0.012897	0.062448						0.608679	-18312	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36282.84	0.130395	550	"Saturday, February 12, 2022 8:51:47 AM"
41 / 8 . 				0.146364	0.005747	0.013084	0.095384	0.283396	0.006749	0.037162						0.587885				52.52951	1.223028	2.425643	9.969896	27.71857	0.80904	5.324316						99.99999				0.010858	0.02998	0.123163	0.360629	0.011257	0.051998						0.587885	-18307	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36279.37	0.126533	551	"Saturday, February 12, 2022 8:55:17 AM"
41 / 9 . 				0.143406	0.005244	0.011189	0.094562	0.280467	0.00703	0.039131						0.58103				52.29238	1.134023	2.107625	10.04224	27.87131	0.856311	5.696116						100				0.009909	0.025639	0.122101	0.356901	0.011727	0.054752						0.581029	-18302	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36275.89	0.125377	552	"Saturday, February 12, 2022 8:58:48 AM"
41 / 10 . 				0.142553	0.006727	0.011306	0.091929	0.277886	0.007415	0.036348						0.574166				52.43351	1.467268	2.148218	9.847623	27.85518	0.91105	5.337149						100				0.012711	0.025907	0.118702	0.353617	0.012369	0.050859						0.574165	-18297	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36272.42	0.123666	553	"Saturday, February 12, 2022 9:02:17 AM"
41 / 11 . 				0.139208	0.004901	0.008536	0.095529	0.287973	0.006664	0.032745						0.575556				51.91946	1.083991	1.644507	10.37645	29.27016	0.830166	4.875269						99.99999				0.009261	0.019559	0.123351	0.366453	0.011115	0.045816						0.575556	-18292	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36268.94	0.125584	554	"Saturday, February 12, 2022 9:05:48 AM"
41 / 12 . 				0.13711	0.004557	0.008348	0.094931	0.282248	0.007647	0.031566						0.566407				51.96577	1.024102	1.634311	10.47858	29.15319	0.968043	4.775993						100				0.00861	0.019128	0.122579	0.359168	0.012755	0.044168						0.566406	-18287	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36265.46	0.123571	555	"Saturday, February 12, 2022 9:09:18 AM"
41 / 13 . 				0.143964	0.005085	0.012622	0.094108	0.287569	0.006013	0.033433						0.582794				52.4208	1.097873	2.374195	9.97978	28.53625	0.731367	4.859733						100				0.009607	0.028923	0.121516	0.365938	0.01003	0.046779						0.582794	-18282	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36261.99	0.126127	556	"Saturday, February 12, 2022 9:12:48 AM"
41 / 14 . 				0.139603	0.007085	0.008786	0.098177	0.277363	0.006356	0.033886						0.571256				52.05681	1.56673	1.692405	10.66202	28.18625	0.791639	5.044151						100				0.013388	0.020133	0.12677	0.352951	0.010602	0.047413						0.571256	-18277	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36258.51	0.123789	557	"Saturday, February 12, 2022 9:16:20 AM"
41 / 15 . 				0.139051	0.004871	0.007224	0.096313	0.292412	0.00668	0.033033						0.579584				51.7247	1.074456	1.388091	10.43408	29.64331	0.830024	4.905335						100				0.009204	0.016553	0.124363	0.372102	0.011143	0.04622						0.579584	-18272	5292	980	 	 	WHT01_Slab_host_contact_olivine_Profile_	36255.04	0.126871	558	"Saturday, February 12, 2022 9:19:52 AM"
